Date,Close
2016-02-22,33.889999
2016-02-23,32.73
2016-02-24,33.02
2016-02-25,33.369999
2016-02-26,32.889999
2016-02-29,33.080002
2016-03-01,33.619999
2016-03-02,33.389999
2016-03-03,33.41
2016-03-04,33.75
2016-03-07,34.580002
2016-03-08,34.32
2016-03-09,34.509998
2016-03-10,34.279999
2016-03-11,34.619999
2016-03-14,34.779999
2016-03-15,35.759998
2016-03-16,36.119999
2016-03-17,36.560001
2016-03-18,36
2016-03-21,36.310001
2016-03-22,36.279999
2016-03-23,35.57
2016-03-24,35.860001
2016-03-28,35.799999
2016-03-29,35.509998
2016-03-30,35.650002
2016-03-31,36.169998
2016-04-01,36.029999
2016-04-04,35.330002
2016-04-05,35.07
2016-04-06,35.73
2016-04-07,35.389999
2016-04-08,35.82
2016-04-11,35.57
2016-04-12,36.889999
2016-04-13,37.049999
2016-04-14,36.91
2016-04-15,35.919998
2016-04-18,36.220001
2016-04-19,37.139999
2016-04-20,36.529999
2016-04-21,36.060001
2016-04-22,36.299999
2016-04-25,36.169998
2016-04-26,36.349998
2016-04-27,36.25
2016-04-28,36.849998
2016-04-29,36.830002
2016-05-02,35.580002
2016-05-03,34.950001
2016-05-04,34.18
2016-05-05,33.16
2016-05-06,33.84
2016-05-09,33.240002
2016-05-10,34.52
2016-05-11,34.470001
2016-05-12,34.110001
2016-05-13,34.07
2016-05-16,34.98
2016-05-17,35.119999
2016-05-18,34.400002
2016-05-19,34.299999
2016-05-20,34.5
2016-05-24,35.389999
2016-05-25,35.700001
2016-05-26,35.700001
2016-05-27,35.900002
2016-05-30,35.990002
2016-05-31,36.220001
2016-06-01,35.360001
2016-06-02,35.959999
2016-06-03,35.599998
2016-06-06,35.82
2016-06-07,36.5
2016-06-08,35.470001
2016-06-09,35.18
2016-06-10,34.380001
2016-06-13,34.419998
2016-06-14,34.150002
2016-06-15,33.959999
2016-06-16,34.040001
2016-06-17,34.34
2016-06-20,34.52
2016-06-21,34.700001
2016-06-22,34.790001
2016-06-23,36.200001
2016-06-24,34.849998
2016-06-27,34.330002
2016-06-28,34.939999
2016-06-29,35.59
2016-06-30,35.84
2016-07-04,36.700001
2016-07-05,36.73
2016-07-06,36.43
2016-07-07,36.060001
2016-07-08,36.279999
2016-07-11,36.290001
2016-07-12,37.23
2016-07-13,36.68
2016-07-14,36.59
2016-07-15,36.080002
2016-07-18,36.189999
2016-07-19,35.799999
2016-07-20,36.049999
2016-07-21,35.98
2016-07-22,36
2016-07-25,34.82
2016-07-26,35.02
2016-07-27,34.66
2016-07-28,35.189999
2016-07-29,35.139999
2016-08-02,34.060001
2016-08-03,34.560001
2016-08-04,34.720001
2016-08-05,35.029999
2016-08-08,35.639999
2016-08-09,35.900002
2016-08-10,36.040001
2016-08-11,36.310001
2016-08-12,36.450001
2016-08-15,36.68
2016-08-16,36.59
2016-08-17,36.330002
2016-08-18,36.639999
2016-08-19,36.549999
2016-08-22,36.720001
2016-08-23,36.490002
2016-08-24,36.310001
2016-08-25,36.27
2016-08-26,36.48
2016-08-29,36.139999
2016-08-30,36.419998
2016-08-31,35.560001
2016-09-01,35.200001
2016-09-02,35.630001
2016-09-06,35.360001
2016-09-07,35.290001
2016-09-08,35.759998
2016-09-09,35.049999
2016-09-12,34.93
2016-09-13,34.290001
2016-09-14,34.240002
2016-09-15,34.450001
2016-09-16,34.25
2016-09-19,34.5
2016-09-20,34.049999
2016-09-21,34.400002
2016-09-22,34.939999
2016-09-23,34.849998
2016-09-26,34.68
2016-09-27,34.18
2016-09-28,35.580002
2016-09-29,36.41
2016-09-30,36.419998
2016-10-03,36.27
2016-10-04,36.380001
2016-10-05,36.689999
2016-10-06,36.900002
2016-10-07,36.880001
2016-10-11,37.400002
2016-10-12,37.189999
2016-10-13,37.59
2016-10-14,37.380001
2016-10-17,37.57
2016-10-18,37.959999
2016-10-19,38.380001
2016-10-20,38.77
2016-10-21,39.189999
2016-10-24,39.330002
2016-10-25,39
2016-10-26,39.380001
2016-10-27,41.610001
2016-10-28,41.290001
2016-10-31,40.25
2016-11-01,40.150002
2016-11-02,39.73
2016-11-03,39.549999
2016-11-04,39.130001
2016-11-07,40.099998
2016-11-08,40.150002
2016-11-09,40.759998
2016-11-10,40.09
2016-11-11,39.529999
2016-11-14,39.779999
2016-11-15,41.34
2016-11-16,41.009998
2016-11-17,41.220001
2016-11-18,41.810001
2016-11-21,42.799999
2016-11-22,42.630001
2016-11-23,42.540001
2016-11-24,42.5
2016-11-25,41.959999
2016-11-28,41.259998
2016-11-29,40.349998
2016-11-30,42.779999
2016-12-01,42.970001
2016-12-02,42.82
2016-12-05,43.09
2016-12-06,42.970001
2016-12-07,43.029999
2016-12-08,42.84
2016-12-09,42.970001
2016-12-12,42.77
2016-12-13,43.75
2016-12-14,43.23
2016-12-15,43.790001
2016-12-16,43.790001
2016-12-19,43.82
2016-12-20,43.950001
2016-12-21,43.970001
2016-12-22,44.439999
2016-12-23,44.360001
2016-12-28,44.09
2016-12-29,44.290001
2016-12-30,43.900002
2017-01-03,44.220001
2017-01-04,44
2017-01-05,44.130001
2017-01-06,44.110001
2017-01-09,43.490002
2017-01-10,43.009998
2017-01-11,43.169998
2017-01-12,42.779999
2017-01-13,42.619999
2017-01-16,42.810001
2017-01-17,42.740002
2017-01-18,42.43
2017-01-19,42.139999
2017-01-20,42.279999
2017-01-23,41.470001
2017-01-24,42.450001
2017-01-25,42.189999
2017-01-26,41.740002
2017-01-27,41.32
2017-01-30,40.639999
2017-01-31,40.360001
2017-02-01,40.529999
2017-02-02,40.52
2017-02-03,40.73
2017-02-06,40.450001
2017-02-07,40.619999
2017-02-08,40.509998
2017-02-09,41.470001
2017-02-10,41.52
2017-02-13,41.720001
2017-02-14,41.830002
2017-02-15,42.450001
2017-02-16,42.490002
2017-02-17,42.130001
2017-02-21,42.689999
2017-02-22,42.130001
2017-02-23,42.849998
2017-02-24,41.240002
2017-02-27,41.25
2017-02-28,41.349998
2017-03-01,41.700001
2017-03-02,41.43
2017-03-03,41.759998
2017-03-06,42.209999
2017-03-07,42.139999
2017-03-08,40.459999
2017-03-09,40.549999
2017-03-10,40.459999
2017-03-13,40.450001
2017-03-14,40.049999
2017-03-15,40.759998
2017-03-16,40.98
2017-03-17,41.150002
2017-03-20,41.07
2017-03-21,40.549999
2017-03-22,40.700001
2017-03-23,40.860001
2017-03-24,40.84
2017-03-27,40.470001
2017-03-28,41.419998
2017-03-29,42.049999
2017-03-30,41.189999
2017-03-31,40.830002
2017-04-03,40.650002
2017-04-04,41.02
2017-04-05,41.439999
2017-04-06,41.689999
2017-04-07,41.470001
2017-04-10,41.790001
2017-04-11,41.470001
2017-04-12,41.349998
2017-04-13,40.689999
2017-04-17,41.259998
2017-04-18,40.970001
2017-04-19,40.73
2017-04-20,40.650002
2017-04-21,40.939999
2017-04-24,41.41
2017-04-25,42.220001
2017-04-26,41.630001
2017-04-27,41.75
2017-04-28,42.779999
2017-05-01,42.889999
2017-05-02,43.139999
2017-05-03,42.689999
2017-05-04,41.75
2017-05-05,42.610001
2017-05-08,43.240002
2017-05-09,43.110001
2017-05-10,43.630001
2017-05-11,43.220001
2017-05-12,43.450001
2017-05-15,43.849998
2017-05-16,43.43
2017-05-17,42.709999
2017-05-18,42.740002
2017-05-19,43.299999
2017-05-23,43.009998
2017-05-24,42.73
2017-05-25,42.189999
2017-05-26,42.580002
2017-05-29,42.580002
2017-05-30,42.630001
2017-05-31,42.279999
2017-06-01,42.32
2017-06-02,41.939999
2017-06-05,41.880001
2017-06-06,42.25
2017-06-07,41.139999
2017-06-08,40.84
2017-06-09,41.25
2017-06-12,41.029999
2017-06-13,40.880001
2017-06-14,39.400002
2017-06-15,39.16
2017-06-16,39.259998
2017-06-19,38.990002
2017-06-20,38.110001
2017-06-21,38.25
2017-06-22,38.110001
2017-06-23,38.52
2017-06-26,38.07
2017-06-27,38.490002
2017-06-28,38.529999
2017-06-29,38.259998
2017-06-30,37.889999
2017-07-04,37.540001
2017-07-05,37.349998
2017-07-06,36.93
2017-07-07,36.669998
2017-07-10,36.529999
2017-07-11,37.259998
2017-07-12,37.299999
2017-07-13,37.299999
2017-07-14,37.619999
2017-07-17,37.549999
2017-07-18,37.75
2017-07-19,38.560001
2017-07-20,38.82
2017-07-21,38.419998
2017-07-24,38.369999
2017-07-25,38.98
2017-07-26,38.98
2017-07-27,39.77
2017-07-28,40.360001
2017-07-31,40.669998
2017-08-01,40.360001
2017-08-02,41.150002
2017-08-03,41.189999
2017-08-04,41.73
2017-08-08,41.650002
2017-08-09,41.610001
2017-08-10,41.259998
2017-08-11,41.110001
2017-08-14,40.84
2017-08-15,40.720001
2017-08-16,39.939999
2017-08-17,39.580002
2017-08-18,39.529999
2017-08-21,38.880001
2017-08-22,39.040001
2017-08-23,39.310001
2017-08-24,39.209999
2017-08-25,39.18
2017-08-28,38.959999
2017-08-29,39.5
2017-08-30,39.349998
2017-08-31,39.130001
2017-09-01,39.509998
2017-09-05,39.419998
2017-09-06,39.790001
2017-09-07,39.869999
2017-09-08,39.720001
2017-09-11,40.080002
2017-09-12,40.639999
2017-09-13,40.950001
2017-09-14,41.630001
2017-09-15,41.549999
2017-09-18,41.77
2017-09-19,41.66
2017-09-20,42.130001
2017-09-21,42.220001
2017-09-22,42.09
2017-09-25,42.900002
2017-09-26,42.66
2017-09-27,43.349998
2017-09-28,43.310001
2017-09-29,43.73
2017-10-02,43.380001
2017-10-03,43.490002
2017-10-04,43.68
2017-10-05,44.02
2017-10-06,43.5
2017-10-10,43.240002
2017-10-11,42.990002
2017-10-12,42.060001
2017-10-13,42.119999
2017-10-16,42.099998
2017-10-17,42.259998
2017-10-18,42.080002
2017-10-19,41.950001
2017-10-20,42.060001
2017-10-23,41.990002
2017-10-24,42
2017-10-25,42.150002
2017-10-26,43.099998
2017-10-27,43.299999
2017-10-30,43.400002
2017-10-31,43.799999
2017-11-01,44.259998
2017-11-02,44.619999
2017-11-03,44.990002
2017-11-06,45.360001
2017-11-07,46.080002
2017-11-08,45.939999
2017-11-09,45.82
2017-11-10,46.189999
2017-11-13,46.220001
2017-11-14,45.560001
2017-11-15,45.400002
2017-11-16,45.02
2017-11-17,45.209999
2017-11-20,44.68
2017-11-21,44.990002
2017-11-22,44.970001
2017-11-23,44.82
2017-11-24,44.990002
2017-11-27,44.43
2017-11-28,44.450001
2017-11-29,44.380001
2017-11-30,44.75
2017-12-01,44.549999
2017-12-04,43.759998
2017-12-05,43.93
2017-12-06,43.549999
2017-12-07,44.110001
2017-12-08,44.25
2017-12-11,44.689999
2017-12-12,44.860001
2017-12-13,44
2017-12-14,43.59
2017-12-15,43.66
2017-12-18,44.240002
2017-12-19,44.27
2017-12-20,44.52
2017-12-21,44.540001
2017-12-22,44.700001
2017-12-27,45.82
2017-12-28,46.139999
2017-12-29,46.150002
2018-01-02,46.830002
2018-01-03,47.259998
2018-01-04,47.639999
2018-01-05,46.93
2018-01-08,46.849998
2018-01-09,47
2018-01-10,47
2018-01-11,47.110001
2018-01-12,47.349998
2018-01-15,47.279999
2018-01-16,47.060001
2018-01-17,47.34
2018-01-18,47.029999
2018-01-19,46.220001
2018-01-22,46.389999
2018-01-23,46.759998
2018-01-24,45.950001
2018-01-25,45.779999
2018-01-26,46.200001
2018-01-29,45.529999
2018-01-30,44.349998
2018-01-31,44.560001
2018-02-01,44.619999
2018-02-02,43.810001
2018-02-05,42.470001
2018-02-06,42.779999
2018-02-07,42.450001
2018-02-08,41.439999
2018-02-09,42.380001
2018-02-12,42.060001
2018-02-13,42.200001
2018-02-14,42.52
2018-02-15,42.41
2018-02-16,43.360001
2018-02-20,43.84
2018-02-21,42.869999
2018-02-22,43.18
2018-02-23,43.599998
2018-02-26,44.09
2018-02-27,43.630001
2018-02-28,42.240002
2018-03-01,42.09
2018-03-02,40.849998
2018-03-05,41.5
2018-03-06,41.400002
2018-03-07,41.59
2018-03-08,41.830002
2018-03-09,41.740002
2018-03-12,41.740002
2018-03-13,42.290001
2018-03-14,42.16
2018-03-15,42.25
2018-03-16,42.91
2018-03-19,42.049999
2018-03-20,43.07
2018-03-21,43.599998
2018-03-22,42.869999
2018-03-23,42.900002
2018-03-26,44.09
2018-03-27,44.41
2018-03-28,43.84
2018-03-29,44.490002
2018-04-02,43.619999
2018-04-03,44.080002
2018-04-04,44.07
2018-04-05,46.139999
2018-04-06,46.110001
2018-04-09,46.040001
2018-04-10,46.330002
2018-04-11,47.290001
2018-04-12,47.189999
2018-04-13,47.720001
2018-04-16,47.16
2018-04-17,47.529999
2018-04-18,48.610001
2018-04-19,48.57
2018-04-20,48.799999
2018-04-23,48.889999
2018-04-24,48.759998
2018-04-25,49.200001
2018-04-26,49.73
2018-04-27,48.91
2018-04-30,49.099998
2018-05-01,48.84
2018-05-02,48.900002
2018-05-03,48.959999
2018-05-04,49.389999
2018-05-07,49.549999
2018-05-08,49.790001
2018-05-09,50.18
2018-05-10,50.369999
2018-05-11,50.919998
2018-05-14,52.700001
2018-05-15,52.509998
2018-05-16,52.439999
2018-05-17,53.049999
2018-05-18,52.759998
2018-05-22,52.599998
2018-05-23,52.209999
2018-05-24,52.110001
2018-05-25,50.759998
2018-05-28,50.169998
2018-05-29,50.720001
2018-05-30,51.720001
2018-05-31,51.639999
2018-06-01,52.48
2018-06-04,51.630001
2018-06-05,50.810001
2018-06-06,51.07
2018-06-07,52.52
2018-06-08,52.73
2018-06-11,53.869999
2018-06-12,52.310001
2018-06-13,51.860001
2018-06-14,52.139999
2018-06-15,51.68
2018-06-18,52.439999
2018-06-19,52.490002
2018-06-20,53.099998
2018-06-21,52.189999
2018-06-22,53.349998
2018-06-25,51.439999
2018-06-26,53.150002
2018-06-27,53.330002
2018-06-28,52.93
2018-06-29,53.5
2018-07-03,53.299999
2018-07-04,54.060001
2018-07-05,53.799999
2018-07-06,53.939999
2018-07-09,54.009998
2018-07-10,54.68
2018-07-11,54.16
2018-07-12,54.52
2018-07-13,55.200001
2018-07-16,54.169998
2018-07-17,54
2018-07-18,53.66
2018-07-19,54.110001
2018-07-20,54
2018-07-23,53.880001
2018-07-24,53.529999
2018-07-25,53.110001
2018-07-26,54.34
2018-07-27,54.810001
2018-07-30,55.09
2018-07-31,54.779999
2018-08-01,54.290001
2018-08-02,53.630001
2018-08-03,53.720001
2018-08-07,53.380001
2018-08-08,53.610001
2018-08-09,53.700001
2018-08-10,53.400002
2018-08-13,53.16
2018-08-14,53.84
2018-08-15,51.560001
2018-08-16,52.27
2018-08-17,52.689999
2018-08-20,53.099998
2018-08-21,52.509998
2018-08-22,53.299999
2018-08-23,53.639999
2018-08-24,53.799999
2018-08-27,54.16
2018-08-28,53.619999
2018-08-29,53.970001
2018-08-30,54.279999
2018-08-31,53.720001
2018-09-04,52.73
2018-09-05,52.73
2018-09-06,51.66
2018-09-07,51.43
2018-09-10,50.700001
2018-09-11,50.630001
2018-09-12,50.130001
2018-09-13,49.91
2018-09-14,49.82
2018-09-17,49.77
2018-09-18,51.330002
2018-09-19,50.59
2018-09-20,49.98
2018-09-21,50.48
2018-09-24,51.150002
2018-09-25,50.189999
2018-09-26,50.580002
2018-09-27,51.27
2018-09-28,49.98
2018-10-01,50.93
2018-10-02,50.43
2018-10-03,51.099998
2018-10-04,51.68
2018-10-05,50.68
2018-10-09,50.419998
2018-10-10,48.799999
2018-10-11,46.360001
2018-10-12,47.75
2018-10-15,47.84
2018-10-16,47.66
2018-10-17,47.169998
2018-10-18,46.400002
2018-10-19,46.849998
2018-10-22,46.450001
2018-10-23,45.189999
2018-10-24,43.439999
2018-10-25,43.98
2018-10-26,44.360001
2018-10-29,43.490002
2018-10-30,43.5
2018-10-31,44.16
2018-11-01,44.060001
2018-11-02,44.080002
2018-11-05,44.630001
2018-11-06,45.07
2018-11-07,46.099998
2018-11-08,44.900002
2018-11-09,44.41
2018-11-12,44.330002
2018-11-13,43.09
2018-11-14,44.259998
2018-11-15,44.169998
2018-11-16,43.68
2018-11-19,43.18
2018-11-20,42.98
2018-11-21,44.5
2018-11-22,44.889999
2018-11-23,43.049999
2018-11-26,43.150002
2018-11-27,43.290001
2018-11-28,43.25
2018-11-29,43.549999
2018-11-30,42.84
2018-12-03,42.93
2018-12-04,42.610001
2018-12-05,44.02
2018-12-06,41.080002
2018-12-07,41.880001
2018-12-10,41.75
2018-12-11,40.84
2018-12-12,41.43
2018-12-13,40.959999
2018-12-14,39.619999
2018-12-17,39.09
2018-12-18,38.98
2018-12-19,38.41
2018-12-20,37.130001
2018-12-21,36.330002
2018-12-24,35.529999
2018-12-27,37.57
2018-12-28,37.84
2018-12-31,38.130001
2019-01-02,38.400002
2019-01-03,38.07
2019-01-04,39.279999
2019-01-07,39.52
2019-01-08,39.700001
2019-01-09,40.560001
2019-01-10,40.639999
2019-01-11,40.349998
2019-01-14,40.560001
2019-01-15,41.349998
2019-01-16,40.77
2019-01-17,41.549999
2019-01-18,42.490002
2019-01-21,43.279999
2019-01-22,42.119999
2019-01-23,41.509998
2019-01-24,42.299999
2019-01-25,42.349998
2019-01-28,42.200001
2019-01-29,42.5
2019-01-30,42.52
2019-01-31,42.380001
2019-02-01,42.369999
2019-02-04,43.380001
2019-02-05,43.5
2019-02-06,43.759998
2019-02-07,43.380001
2019-02-08,42.810001
2019-02-11,42.990002
2019-02-12,43.080002
2019-02-13,42.860001
2019-02-14,43.240002
2019-02-15,44.880001
2019-02-19,45.490002
2019-02-20,45.240002
2019-02-21,45.009998
2019-02-22,44.919998
2019-02-25,44.790001
2019-02-26,44.91
2019-02-27,45.5
2019-02-28,45.360001
2019-03-01,45.470001
2019-03-04,45.080002
2019-03-05,45.43
2019-03-06,45.18
2019-03-07,44.860001
2019-03-08,43.700001
2019-03-11,44.209999
2019-03-12,44.349998
2019-03-13,44.68
2019-03-14,44.810001
2019-03-15,45.02
2019-03-18,45.66
2019-03-19,45.740002
2019-03-20,46.09
2019-03-21,46.23
2019-03-22,45.189999
2019-03-25,44.169998
2019-03-26,44.560001
2019-03-27,43.48
2019-03-28,43.610001
2019-03-29,43.310001
2019-04-01,43.849998
2019-04-02,43.970001
2019-04-03,43.52
2019-04-04,43.720001
2019-04-05,44.5
2019-04-08,44.77
2019-04-09,44.150002
2019-04-10,44.02
2019-04-11,43.880001
2019-04-12,44.220001
2019-04-15,44.110001
2019-04-16,43.939999
2019-04-17,44.32
2019-04-18,44.48
2019-04-22,45.349998
2019-04-23,45.93
2019-04-24,44.34
2019-04-25,44.709999
2019-04-26,44.360001
2019-04-29,44.48
2019-04-30,44.18
2019-05-01,43.75
2019-05-02,42.610001
2019-05-03,43.470001
2019-05-06,43.110001
2019-05-07,42.950001
2019-05-08,43.880001
2019-05-09,43.57
2019-05-10,42.759998
2019-05-13,42.330002
2019-05-14,42.98
2019-05-15,43.150002
2019-05-16,43.759998
2019-05-17,43.330002
2019-05-21,44
2019-05-22,42.880001
2019-05-23,41.369999
2019-05-24,41.810001
2019-05-27,42.799999
2019-05-28,42.25
2019-05-29,42.279999
2019-05-30,41.919998
2019-05-31,41.650002
2019-06-03,40.689999
2019-06-04,40.52
2019-06-05,40.240002
2019-06-06,40.619999
2019-06-07,40.52
2019-06-10,40.299999
2019-06-11,40.66
2019-06-12,41.009998
2019-06-13,41.310001
2019-06-14,41.59
2019-06-17,41.700001
2019-06-18,41.689999
2019-06-19,41.689999
2019-06-20,41.98
2019-06-21,41.75
2019-06-24,42.029999
2019-06-25,41.509998
2019-06-26,41.43
2019-06-27,40.73
2019-06-28,40.849998
2019-07-02,40.849998
2019-07-03,41.299999
2019-07-04,41.619999
2019-07-05,41.099998
2019-07-08,41.080002
2019-07-09,42.150002
2019-07-10,42.400002
2019-07-11,42.380001
2019-07-12,42.080002
2019-07-15,42
2019-07-16,41.27
2019-07-17,40.98
2019-07-18,40.650002
2019-07-19,40.689999
2019-07-22,40.84
2019-07-23,40.740002
2019-07-24,40.099998
2019-07-25,39.029999
2019-07-26,39.009998
2019-07-29,38.290001
2019-07-30,38.290001
2019-07-31,37.869999
2019-08-01,37.98
2019-08-02,37.59
2019-08-06,37.009998
2019-08-07,37.41
2019-08-08,37.880001
2019-08-09,37.860001
2019-08-12,37.900002
2019-08-13,37.939999
2019-08-14,37.150002
2019-08-15,36.77
2019-08-16,37.299999
2019-08-19,38.080002
2019-08-20,37.459999
2019-08-21,37.830002
2019-08-22,37.759998
2019-08-23,37.040001
2019-08-26,37.279999
2019-08-27,37.259998
2019-08-28,37.900002
2019-08-29,38.779999
2019-08-30,38.939999
2019-09-03,38.330002
2019-09-04,38.369999
2019-09-05,39.099998
2019-09-06,39.130001
2019-09-09,39.349998
2019-09-10,40.200001
